SDR	7.1.1
09/13/2012 08:30:00	4.9	1.6																							270								-123.5															
09/13/2012 08:40:00	6.1	2.5																							270								-123.5															
09/13/2012 08:50:00	3.2	2.1																							292								-123.5															
09/13/2012 09:00:00	5.9	2.2																							270								-123.5															
09/13/2012 09:10:00	3.9	1.6																							292								-123.5															
09/13/2012 09:20:00	5.6	2.5																							270								-123.5															
09/13/2012 09:30:00	5.0	1.6																							292								-123.5															
09/13/2012 09:40:00	3.8	2.1																							315								-123.5															
09/13/2012 09:50:00	5.2	1.3																							270								-123.5															
09/13/2012 10:00:00	5.5	1.6																							338								-123.5															
09/13/2012 10:10:00	6.6	2.0																							270								-123.5															
09/13/2012 10:20:00	4.6	1.9																							270								-123.5															
09/13/2012 10:30:00	4.8	1.8																							315								-123.5															
09/13/2012 10:40:00	4.4	2.5																							292								-123.5															
09/13/2012 10:50:00	5.3	2.5																							315								-123.5															
09/13/2012 11:00:00	4.0	2.1																							338								-123.5															
09/13/2012 11:10:00	3.2	2.2																							0								-123.5															
09/13/2012 11:20:00	2.3	1.6																							292								-123.5															
09/13/2012 11:30:00	2.1	1.0																							225								-123.5															
09/13/2012 11:40:00	5.0	1.3																							292								-123.5															
09/13/2012 11:50:00	4.1	1.7																							338								-123.5															
09/13/2012 12:00:00	3.8	1.9																							292								-123.5															
09/13/2012 12:10:00	5.3	1.4																							0								-123.5															
09/13/2012 12:20:00	2.9	2.1																							315								-123.5															
09/13/2012 12:30:00	3.5	1.3																							338								-123.5															
09/13/2012 12:40:00	3.9	1.6																							22								-123.5															
09/13/2012 12:50:00	4.8	1.3																							22								-123.5															
09/13/2012 13:00:00	2.9	1.2																							45								-123.5															
09/13/2012 13:10:00	2.4	1.0																							45								-123.5															
09/13/2012 13:20:00	1.0	0.5																							45								-123.5															
09/13/2012 13:30:00	1.2	0.7																							338								-123.5															
09/13/2012 13:40:00	4.9	1.6																							270								-123.5															
09/13/2012 13:50:00	5.4	0.9																							270								-123.5															
09/13/2012 14:00:00	4.6	0.9																							270								-123.5															
09/13/2012 14:10:00	3.2	1.1																							225								-123.5															
09/13/2012 14:20:00	3.5	1.0																							225								-123.5															
09/13/2012 14:30:00	3.9	0.9																							225								-123.5															
09/13/2012 14:40:00	3.6	1.1																							225								-123.5															
09/13/2012 14:50:00	1.7	1.0																							225								-123.5															
09/13/2012 15:00:00	0.9	0.4																							248								-123.5															
09/13/2012 15:10:00	2.5	0.6																							315								-123.5															
09/13/2012 15:20:00	2.8	1.0																							315								-123.5															
09/13/2012 15:30:00	2.5	0.5																							292								-123.5															
09/13/2012 15:40:00	1.5	0.7																							292								-123.5															
09/13/2012 15:50:00	1.0	0.5																							292								-123.5															
09/13/2012 16:00:00	2.4	0.9																							315								-123.5															
09/13/2012 16:10:00	2.4	0.7																							315								-123.5															
09/13/2012 16:20:00	0.8	0.2																							292								-123.5															
09/13/2012 16:30:00	0.8	0.3																							292								-123.5															
09/13/2012 16:40:00	0.8	0.0																							292								-123.5															
09/13/2012 16:50:00	0.8	0.0																							270								-123.5															
09/13/2012 17:00:00	1.8	1.2																							270								-123.5															
09/13/2012 17:10:00	3.2	0.6																							248								-123.5															
09/13/2012 17:20:00	3.3	0.5																							248								-123.5															
09/13/2012 17:30:00	2.7	0.5																							270								-123.5															
09/13/2012 17:40:00	2.8	0.6																							270								-123.5															
09/13/2012 17:50:00	2.5	0.6																							248								-123.5															
09/13/2012 18:00:00	3.5	0.6																							248								-123.5															
09/13/2012 18:10:00	4.3	0.5																							270								-123.5															
09/13/2012 18:20:00	5.2	0.5																							270								-123.5															
09/13/2012 18:30:00	5.1	0.5																							270								-123.5															
09/13/2012 18:40:00	3.6	1.3																							248								-123.5															
09/13/2012 18:50:00	3.3	1.1																							248								-123.5															
09/13/2012 19:00:00	4.2	0.8																							248								-123.5															
09/13/2012 19:10:00	4.2	0.6																							248								-123.5															
09/13/2012 19:20:00	3.1	0.6																							270								-123.5															
09/13/2012 19:30:00	4.9	0.7																							270								-123.5															
09/13/2012 19:40:00	4.6	0.6																							270								-123.5															
09/13/2012 19:50:00	3.3	0.4																							248								-123.5															
09/13/2012 20:00:00	3.2	0.6																							225								-123.5															
09/13/2012 20:10:00	2.7	0.4																							248								-123.5															
09/13/2012 20:20:00	2.7	0.4																							248								-123.5															
09/13/2012 20:30:00	3.0	0.5																							270								-123.5															
09/13/2012 20:40:00	3.2	0.5																							270								-123.5															
09/13/2012 20:50:00	3.6	0.4																							270								-123.5															
09/13/2012 21:00:00	3.2	1.0																							292								-123.5															
09/13/2012 21:10:00	1.3	0.6																							292								-123.5															
09/13/2012 21:20:00	0.8	0.2																							270								-123.5															
